Index,Backers,AmountRaised,Faves,Goal,MeanHappiness,MeanFear,MeanSurprise,MeanSadness,MeanNeutral,MeanAnger,Category,Success,Beneficiary
19932,34,2939,26,7500,3.197,0.717,2.143,15.661,72.541,0.795,Missions,failure,self
19933,53,8605,44,7000,93.3605,2.114,0.447,1.834,0.4605,0.47175,Missions,success,self
19934,35,2985,31,12000,NA,NA,NA,NA,NA,NA,Missions,failure,self
19935,36,1580,31,1600,82.165,0.49,0.1235,10.4695,3.8975,0.3045,Missions,failure,self
19936,24,4144,14,7000,56.838,0.5025,0.6665,4.6065,31.5005,1.3405,Missions,failure,self
19937,33,1725,26,3200,NA,NA,NA,NA,NA,NA,Missions,failure,self
19938,36,8093,9,8000,98.751,0.2355,0.298,0.1005,0.1005,0.119,Missions,success,self
19939,21,1155,19,1000,NA,NA,NA,NA,NA,NA,Missions,success,self
19940,50,9568,32,7800,94.92,0.093,0.663,0.093,0.093,1.044,Missions,success,self
19941,41,9200,21,9200,99.043,0.035,0.057,0.365,0.028,0.045,Missions,failure,self
19942,17,895,16,1900,38.73672727,-0.146090909,-0.251636364,-0.309545455,3.625454545,-0.222272727,Missions,failure,self
19943,17,2705,15,10000,89.327,0.05,0.022,0.053,0.018,0.242,Missions,failure,self
19944,49,1595,46,2500,57.422,0.312,0.789,0.484,0.627,25.464,Missions,failure,self
19945,42,2600,42,4300,NA,NA,NA,NA,NA,NA,Missions,failure,self
19946,45,2851,41,2600,97.157,0.011,0.018,0.019,0.023,0.052,Missions,success,self
19947,22,2125,24,6500,88.9228,2.5078,3.5534,3.8656,0.3316,0.567,Missions,failure,self
19948,31,4125,26,5000,85.206,2.631,0.239,6.82,0.164,0.757,Missions,failure,self
19949,61,6351,53,6300,25.687,2.348,0.891,70.267,0.189,0.401,Missions,success,self
19950,27,2925,26,5000,9.87375,0.1646875,1.4895,1.653375,11.8718125,0.2624375,Missions,failure,self
19951,15,593,15,550,20.953,0.089,0.275,29.167,47.749,0.508,Temple,success,self
19952,15,2430,5,3300,93.1865,0.627,0.432,0.451,1.482,0.238,Mosque,failure,self
19953,13,1105,12,10000,NA,NA,NA,NA,NA,NA,Mosque,failure,self
19954,7,2335,1,2400,87.245,2.674,0.497,0.368,3.389,1.796,Mosque,failure,self
19955,16,800,16,1300,99.723,0.07,0.022,0.148,0.006,0.012,Mosque,failure,self
19956,12,910,12,2000,NA,NA,NA,NA,NA,NA,Mosque,failure,self
19957,21,1531,20,5000,NA,NA,NA,NA,NA,NA,Mosque,failure,self
19958,16,1050,16,4500,NA,NA,NA,NA,NA,NA,Mosque,failure,self
19959,85,9175,82,20000,NA,NA,NA,NA,NA,NA,Mosque,failure,self
19960,73,10400,65,9000,3.373,4.398,3.247,12.055,34.261,38.694,Mosque,success,self
19961,34,1110,33,1350,70.501,9.873,1.277,1.105,15.247,1.286,Music,failure,self
19962,10,265,10,3500,18.787,1.977,5.436,3.999,67.773,1.52,Music,failure,self
19963,12,595,11,1500,NA,NA,NA,NA,NA,NA,Music,failure,self
19964,18,2383,14,6000,NA,NA,NA,NA,NA,NA,Music,failure,self
19965,29,1395,28,2000,NA,NA,NA,NA,NA,NA,Music,failure,self
19966,41,1375,41,1200,NA,NA,NA,NA,NA,NA,Music,success,self
19967,28,2050,18,1150,97.223,0.116,0.057,0.065,0.054,0.326,Music,success,self
19968,14,615,13,3500,22.651,14.545,20.569,5.815,30.066,5.123,Music,failure,self
19969,31,2795,31,10000,2.732,0.54,1.035,2.915,10.398,2.934,Music,failure,self
19970,13,2935,13,5000,NA,NA,NA,NA,NA,NA,Music,failure,self
19971,13,1050,13,1000,42.436,2.78,12.297,2.78,4.064,20.858,Music,success,self
19972,15,1345,14,2250,0.6505,18.7005,13.5175,13.3975,40.747,5.1215,Music,failure,self
19973,17,837,16,6000,NA,NA,NA,NA,NA,NA,Music,failure,self
19974,99,6879,80,7500,99.212,0.131,0.131,0.131,0.131,0.131,Music,failure,self
19975,62,6778,60,10000,NA,NA,NA,NA,NA,NA,Music,failure,self
19976,15,635,16,15000,98.913,0.156,0.068,0.3,0.044,0.413,Music,failure,self
19977,16,2050,9,2000,NA,NA,NA,NA,NA,NA,Music,success,self
19978,6,150,6,250,0.297,0.297,0.297,8.668,50.599,38.106,Music,failure,self
19979,8,525,8,1000,1.605,0.585,2.951,0.735,14.728,74.355,Music,failure,self
19980,6,500,7,2500,NA,NA,NA,NA,NA,NA,Music,failure,self
19981,17,740,18,9500,NA,NA,NA,NA,NA,NA,Music,failure,self
19982,17,695,14,3000,NA,NA,NA,NA,NA,NA,Music,failure,self
19983,14,1465,16,5000,1.158,0.432,0.261,0.719,0.245,56.292,Music,failure,honoree
19984,17,1585,13,10000,NA,NA,NA,NA,NA,NA,Music,failure,self
19985,22,820,22,800,NA,NA,NA,NA,NA,NA,Music,success,self
19986,12,375,11,9000,NA,NA,NA,NA,NA,NA,Music,failure,self
19987,14,600,11,700,99.467,0.058,0.073,0.142,0.053,0.053,Music,failure,self
19988,8,800,7,5300,32.60122222,0.108222222,0.039,0.422,15.44044444,-0.296555556,Music,failure,self
19989,62,1753,36,1715,5.244,0.462,0.738,84.789,2.527,1.475,Music,success,self
19990,27,5295,14,5295,99.813,0.002,0.114,0.01,0.041,0.002,Music,failure,self
19991,8,820,7,15000,0.133,0.121,0.193,36.084,59.436,0.257,Music,failure,self
19992,52,1950,48,2500,NA,NA,NA,NA,NA,NA,Music,failure,self
19993,18,840,17,1000,42.42,3.266,3.809,1.671,13.67,19.719,Music,failure,self
19994,21,975,21,5000,NA,NA,NA,NA,NA,NA,Music,failure,self
19995,7,500,7,500,99.494,0.002,0.025,0.019,0.407,0.009,Music,failure,self
19996,8,530,8,2000,6.245,0.47,0.464,25.376,12.944,4.886,Music,failure,self
19997,21,1305,22,3000,3.464,15.708,0.876,28.167,24.14,6.63,Music,failure,self
19998,45,2470,43,15000,NA,NA,NA,NA,NA,NA,Music,failure,self
19999,15,230,3,24000,65.42833333,0.650333333,2.98,16.49533333,13.26,0.077,Music,failure,self
20000,22,1300,15,1300,NA,NA,NA,NA,NA,NA,Music,failure,self
20001,63,3155,55,10000,99.805,0.006,0.006,0.011,0.138,0.006,Music,failure,self
20002,30,1075,28,1500,15.44078947,-0.048578947,-0.505947368,0.794105263,-0.256578947,0.222157895,Music,failure,honoree
20003,12,725,8,10000,NA,NA,NA,NA,NA,NA,Music,failure,honoree
20004,42,1550,41,2000,NA,NA,NA,NA,NA,NA,Music,failure,self
20005,11,1310,10,2000,99.898,0.005,0.012,0.005,0.04,0.005,Music,failure,self
20006,31,3345,28,10000,19.885,0.161,1.452,0.164,67.853,0.848,Music,failure,self
20007,17,1155,11,3500,10.22,21.087,13.293,2.811,40.81,9.526,Music,failure,self
20008,12,695,12,1000,36.42385714,0.495428571,3.211,9.289142857,18.05671429,0.195714286,Music,failure,self
20009,32,2375,32,4000,NA,NA,NA,NA,NA,NA,Music,failure,self
20010,13,285,13,1000,0.933,1.003,0.756,32.859,10.708,13.828,Music,failure,self
20011,13,720,13,2500,61.65416667,0.3585,0.144666667,0.5405,14.95616667,0.268166667,Music,failure,self
20012,36,1885,27,2200,98.418,0.016,0.03,0.015,0.132,0.081,Music,failure,self
20013,25,850,25,500,NA,NA,NA,NA,NA,NA,Music,success,self
20014,22,400,22,400,NA,NA,NA,NA,NA,NA,Music,failure,self
20015,20,1500,4,1500,90.62066667,2.175333333,2.68,1.031666667,2.595666667,0.254666667,Music,failure,self
20016,14,1070,9,1000,11.1445,1.374,5.121,25.302,9.975,25.591,Music,success,self
20017,6,260,6,5000,NA,NA,NA,NA,NA,NA,Music,failure,self
20018,10,1505,5,5000,0.331,1.07,0.331,35.943,58.001,2.621,Music,failure,self
20019,25,6040,20,20000,NA,NA,NA,NA,NA,NA,Music,failure,self
20020,11,345,9,5000,1.942,54.574,10.754,12.508,18.5,0.652,Music,failure,self
20021,33,2525,31,2300,3.1145,6.255,19.46325,13.0405,51.6275,4.377,Music,success,self
20022,6,500,6,700,5.49,0.223,0.399,7.534,5.463,57.62,Music,failure,self
20023,18,1710,19,6000,83.531,1.033,1.022,1.081,0.973,0.476,Music,failure,self
20024,43,1565,40,2500,NA,NA,NA,NA,NA,NA,Music,failure,self
20025,70,5071,41,6000,93.485,0.315,0.296,0.296,0.296,3.814,Music,failure,self
20026,5,1200,5,1200,NA,NA,NA,NA,NA,NA,Music,failure,self
20027,10,910,11,6000,95.876,0.046,2.927,0.021,0.776,0.331,Music,failure,honoree
20028,24,2755,8,2700,NA,NA,NA,NA,NA,NA,Music,success,self
20029,13,525,13,2000,3.365,22.875,13.793,8.932,13.078,1.543,Music,failure,self
20030,20,958,19,1000,NA,NA,NA,NA,NA,NA,Music,failure,self
20031,12,1650,12,4000,99.693,0.006,0.001,0.21,0.042,0.001,Music,failure,self
20032,8,675,8,5000,90.23,0.633,0.316,0.084,0.085,0.312,Music,failure,self
20033,8,520,8,2000,29.199,0.189,0.799,36.093,0.766,8.492,Music,failure,self
20034,19,1505,18,8450,NA,NA,NA,NA,NA,NA,Music,failure,self
20035,49,1775,50,1000,57.04657143,-0.167,-0.075714286,-0.249,-0.238428571,13.12114286,Music,success,self
20036,13,2580,11,4000,NA,NA,NA,NA,NA,NA,Music,failure,self
20037,44,1201,47,2500,0.651,2.571,0.641,23.612,62.763,2.173,Music,failure,self
20038,5,600,5,1000,2.793,7.733,5.923,7.676,22.138,43.98,Music,failure,self
20039,25,1285,25,7000,97.846,0.318,0.124,0.531,0.562,0.029,Music,failure,self
20040,40,2825,30,2500,86.526,4.183,0.27,0.421,0.114,2.38,Music,success,self
20041,21,575,20,500,NA,NA,NA,NA,NA,NA,Music,success,self
20042,17,730,17,750,4.391,0.344,0.745,87.07,5.783,1.189,Music,failure,self
20043,9,350,9,5000,6.413,0.26,5.949,0.142,82.99,2.151,Music,failure,self
20044,34,1540,18,7329,NA,NA,NA,NA,NA,NA,Music,failure,self
20045,12,1180,11,2500,NA,NA,NA,NA,NA,NA,Music,failure,self
20046,14,1275,9,6000,97.079,0.388,0.111,0.452,1.17,0.243,Music,failure,self
20047,14,1290,10,6000,NA,NA,NA,NA,NA,NA,Music,failure,self
20048,58,6225,59,7250,NA,NA,NA,NA,NA,NA,Music,failure,self
20049,15,625,15,250,63.7745,1.3745,1.0645,1.245,13.0885,18.1685,Music,success,self
20050,NA,2001,32,2000,NA,NA,NA,NA,NA,NA,Music,success,self
20051,24,1328,24,20000,NA,NA,NA,NA,NA,NA,Music,failure,self
20052,13,485,13,350,8.562272727,1.909545455,3.250909091,0.683181818,16.41381818,0.947909091,Music,success,self
20053,38,11181,16,12000,25.26,8.247,2.987,3.973,47.58,2.987,Music,failure,self
20054,11,2500,10,2500,0.735,4.299,3.881,2.464,61.47,22.576,Music,failure,self
20055,11,1060,6,2775,93.964,0.019,0.039,4.184,0.61,0.044,Music,failure,self
20056,22,700,15,700,62.06966667,8.538666667,2.596,6.375333333,17.41966667,0.564,Music,failure,self
20057,20,577,13,2000,12.725,47.243,4.51,4.415,15.616,1.781,Music,failure,self
20058,13,1265,11,1500,48.194,0.286,0.286,12.963,20.998,0.848,Music,failure,self
20059,73,5953,48,5792,0.44,8.243,0.997,81.288,4.889,2.435,Music,success,self
20060,17,1100,17,1000,NA,NA,NA,NA,NA,NA,Music,success,self
20061,8,511,6,1000,50.106,2.68,6.037,1.868,8.3235,8.3715,Music,failure,self
20062,13,650,8,10000,NA,NA,NA,NA,NA,NA,Music,failure,self
20063,5,320,5,5000,NA,NA,NA,NA,NA,NA,Music,failure,self
20064,57,3485,55,3000,NA,NA,NA,NA,NA,NA,Music,success,self
20065,7,1306,4,2500,93.27,1.543,3.394,0.042,0.075,1.395,Music,failure,self
20066,8,260,7,460,3.65,0.131,0.131,1.713,91.13,2.814,Music,failure,self
20067,7,325,7,500,0.811,0.811,1.924,0.811,11.718,5.668,Music,failure,self
20068,22,4150,18,4150,NA,NA,NA,NA,NA,NA,Music,failure,self
20069,9,1468,9,15000,38.426,0.152090909,0.109090909,0.358272727,1.811272727,0.402454545,Music,failure,self
20070,5,5510,2,6000,NA,NA,NA,NA,NA,NA,Music,failure,self
20071,9,595,9,5000,63.893,1.324,1.324,2.335,5.916,3.671,Music,failure,self
20072,19,4890,16,10000,NA,NA,NA,NA,NA,NA,Music,failure,self
20073,14,1200,14,5000,83.921,0.923,1.239,2.885,10.976,0.021,Music,failure,self
20074,29,2081,9,2000,10.404,5.477,38.084,1.872,1.872,9.769,Music,success,self
20075,14,500,15,500,NA,NA,NA,NA,NA,NA,Music,failure,self
20076,18,745,17,3000,9.782,0.374,6.325,5.521,77.344,0.273,Music,failure,self
20077,23,1710,21,3500,NA,NA,NA,NA,NA,NA,Music,failure,self
20078,22,1700,17,5000,NA,NA,NA,NA,NA,NA,Music,failure,self
20079,18,1100,17,1500,71.407,4.301,0.344,8.998,0.407,7.341,Music,failure,self
20080,23,2125,15,2100,99.787,0.022,0.07,0.002,0.002,0.005,Music,success,self
20081,24,665,18,1500,NA,NA,NA,NA,NA,NA,Music,failure,self
20082,58,2430,53,4300,2.753,18.369,13.816,5.679,46.802,6.577,Music,failure,self
20083,13,635,13,1000,1.202,0.095,0.096,0.649,93.765,0.432,Music,failure,self
20084,14,815,14,800,NA,NA,NA,NA,NA,NA,Music,success,self
20085,22,3170,21,3500,1.174,17.384,5.2605,27.98325,38.70675,4.94975,Music,failure,self
20086,10,340,10,7000,NA,NA,NA,NA,NA,NA,Music,failure,self
20087,20,507,18,10000,3.0575,0.426,2.811,12.0025,34.668,9.3605,Music,failure,self
20088,20,1340,17,1340,NA,NA,NA,NA,NA,NA,Music,failure,self
20089,23,2295,23,15000,NA,NA,NA,NA,NA,NA,Music,failure,self
20090,14,2490,13,2400,32.53366667,-0.336444444,1.053666667,2.664555556,11.45766667,-0.036444444,Music,success,self
20091,7,715,9,2500,10.42233333,0.530666667,0.750333333,28.56766667,38.308,13.93833333,Music,failure,self
20092,14,745,13,600,NA,NA,NA,NA,NA,NA,Music,success,self
20093,20,2575,20,6000,99.271,0.119,0.173,0.017,0.005,0.009,Music,failure,self
20094,13,1450,13,5000,NA,NA,NA,NA,NA,NA,Music,failure,self
20095,30,1700,31,1500,0.058,0.525,0.087,28.437,20.839,48.026,Music,success,honoree
20096,13,450,13,1000,0.327,0.054,0.207,1.811,53.917,42.446,Music,failure,self
20097,13,1220,11,1500,NA,NA,NA,NA,NA,NA,Music,failure,self
20098,13,655,7,2450,31.3125,3.8485,2.5775,4.2855,46.0615,8.062,Music,failure,self
20099,11,1110,11,10000,NA,NA,NA,NA,NA,NA,Music,failure,self
20100,17,1175,6,12.3,82.815,4.691,0.383,6.838,4.713,0.28,Music,success,self
20101,18,1625,7,2250,64.875,1.38,0.7915,0.862,2.4705,2.692,Music,failure,self
20102,7,635,6,2000,17.49,0.485,1.411,15.792,63.859,0.073,Music,failure,self
20103,24,1515,25,8000,9.532,7.123,1.332,2.877,77.372,0.431,Music,failure,self
20104,28,5815,5,5745,2.725,7.34,6.294,4.364,38.055,16.196,Music,success,self
20105,12,1265,10,25000,3.343,1.027,6.574,16.612,71.991,0.227,Music,failure,self
20106,48,7007,50,9588,99.257,0.011,0.018,0.017,0.548,0.076,Music,failure,self
20107,17,535,18,2700,92.3385,3.6915,0.2915,3.215,0.106,0.2915,Music,failure,self
20108,28,2550,27,3000,11.0325,1.679,11.61,14.7595,43.4725,8.998,Music,failure,self
20109,12,1075,12,1000,0.886,3.696,1.003,6.358,38.86,47.787,Music,success,self
20110,13,445,13,1000,12.629,2.576,0.747,18.19,62.712,0.921,Music,failure,self
20111,7,265,7,3000,2.463833333,6.203333333,10.76383333,5.401833333,37.78183333,6.953666667,Music,failure,self
20112,31,1315,24,3800,44.309,0.04,0.04,26.75,17.476,0.083,Music,failure,self
20113,7,223,7,500,NA,NA,NA,NA,NA,NA,Music,failure,self
20114,68,3000,63,3000,93.921,0.096,0.096,0.187,4.265,0.096,Music,failure,self
20115,18,1270,18,9000,NA,NA,NA,NA,NA,NA,Music,failure,self
20116,16,740,13,3500,7.01,9.087333333,5.358333333,23.02233333,36.761,8.753666667,Music,failure,self
20117,8,500,8,2200,1.0435,0.3,0.6505,15.445,51.307,16.8415,Music,failure,self
20118,9,770,9,1000,13.131,1.066,3.27,5.381,71.952,2.323,Music,failure,self
20119,22,790,21,3000,2.262,2.222,3.764,2.265,5.87,76.833,Music,failure,self
20120,65,3757,60,3500,NA,NA,NA,NA,NA,NA,Music,success,self
20121,73,6000,74,6000,0.747,0.747,0.747,18.954,4.182,23.488,Music,failure,self
20122,25,1246,25,5000,94.177,2.0175,0.3985,0.879,1.311,0.4645,Music,failure,self
20123,13,700,6,4000,NA,NA,NA,NA,NA,NA,Music,failure,self
20124,63,2876,47,3300,NA,NA,NA,NA,NA,NA,Music,failure,self
20125,12,655,11,1500,30.47766667,-0.279083333,-0.39425,0.963416667,-0.302166667,3.807666667,Music,failure,self
20126,32,5902,21,7000,NA,NA,NA,NA,NA,NA,Music,failure,self
20127,15,1230,12,1200,35.256,0.102,0.111,13.622,4.522,10.223,Music,success,self
20128,13,515,13,800,NA,NA,NA,NA,NA,NA,Music,failure,self
20129,5,200,5,5000,31.32066667,0.384666667,0.679666667,7.022666667,51.29866667,0.366,Music,failure,self
20130,53,1490,41,5000,NA,NA,NA,NA,NA,NA,Music,failure,honoree
20131,27,780,21,20000,41.986,7.929,1.522,18.837,19.087,2.304,Music,failure,self
20132,14,590,14,1500,NA,NA,NA,NA,NA,NA,Music,failure,self
20133,8,535,8,25000,46.2935,4.0995,6.928,4.536,33.542,4.03,Music,failure,self
20134,15,845,14,2525,9.685,4.392,5.229,49.136,10.575,5.881,Music,failure,self
20135,15,1605,16,6000,2.103,0.145,0.35,0.292,16.39,2.646,Music,failure,self
20136,7,595,7,1000,99.697,0.024,0.138,0.011,0.022,0.006,Music,failure,self
20137,28,1635,28,5000,57.94,0.263,0.107,0.02,0.02,28.464,Music,failure,self
20138,16,1400,12,2100,NA,NA,NA,NA,NA,NA,Music,failure,self
20139,24,1110,23,3750,1.071,6.254,6.287,9.428,73.435,1.634,Music,failure,self
20140,13,595,14,10000,56.875,1.578,6.86,21.946,5.81,3.137,Music,failure,self
20141,NA,3580,57,3500,NA,NA,NA,NA,NA,NA,Music,success,self
20142,NA,1500,20,1500,89.011,0.227333333,0.634333333,0.208333333,4.722666667,0.146333333,Music,failure,self
20143,10,590,10,4000,17.246,9.729,0.946,9.919,50.55,0.946,Music,failure,self
20144,16,4270,15,6000,44.663,1.064,0.664,4.711,1.651,1.739,Music,failure,self
20145,28,6500,12,6500,NA,NA,NA,NA,NA,NA,Music,failure,self
20146,9,410,8,2000,1.826,3.023,1.731,2.38,5.045,27.392,Music,failure,self
20147,11,600,11,500,13.855,43.266,42.427,0.3,0.051,0.051,Music,success,self
20148,22,1450,16,5000,NA,NA,NA,NA,NA,NA,Music,failure,self
20149,19,820,17,6000,28.25,8.869,0.933,13.412,3.171,21.272,Music,failure,self
20150,14,617,11,1500,NA,NA,NA,NA,NA,NA,Music,failure,self
20151,27,2000,25,2000,52.099,0.423,0.111,0.888,0.66,0.839,Music,failure,self
20152,5,105,5,5000,41.611,5.122,5.01,12.79766667,23.65,3.108333333,Music,failure,self
20153,17,1190,22,15000,0.878,0.475,0.475,2.913,54.791,2.731,Music,failure,self
20154,11,600,10,5000,NA,NA,NA,NA,NA,NA,Music,failure,self
20155,11,360,11,1000,32.551,0.261,12.003,1.487,43.801,3.03,Music,failure,self
20156,8,548,8,4000,58.961,0.705,0.712,0.816,16.623,6.04,Music,failure,self
20157,14,1365,13,2000,NA,NA,NA,NA,NA,NA,Music,failure,self
20158,11,770,11,4000,NA,NA,NA,NA,NA,NA,Music,failure,self
20159,9,1530,8,6500,49.043,0.552,0.176,5.433,3.356,10.178,Music,failure,self
20160,43,2410,39,10000,NA,NA,NA,NA,NA,NA,Music,failure,self
20161,12,1410,7,3000,98.403,0.051,0.416,0.004,0.103,0.018,Music,failure,self
20162,19,895,19,1275,42.001,38.191,6.696,2.772,0.905,0.481,Music,failure,self
20163,22,995,22,5000,0.495,0.218,0.193,1.796,88.796,3.558,Music,failure,self
20164,65,6930,18,7500,NA,NA,NA,NA,NA,NA,Music,failure,self
20165,13,855,13,1300,87.147,0.275,0.041,0.955,0.062,1.879,Music,failure,self
20166,19,1755,17,22000,2.047,35.723,2.558,1.488,19.378,5.904,Music,failure,self
20167,16,715,15,2000,98.639,0.008,0.008,0.106,0.922,0.01,Music,failure,self
20168,13,1055,13,1600,NA,NA,NA,NA,NA,NA,Music,failure,self
20169,25,855,23,1000,31.948,1.375,2.792,2.901,52.374,1.012,Music,failure,self
20170,80,3615,70,3500,NA,NA,NA,NA,NA,NA,Music,success,self
20171,19,3040,12,2500,1.172,0.619,0.487,24.771,70.207,2.099,Music,success,self
20172,55,5135,42,5000,NA,NA,NA,NA,NA,NA,Music,success,self
20173,17,1515,14,2500,4.624,8.76,1.652,3.215,39.74,29.997,Music,failure,self
20174,6,225,6,1000,2.065,2.566,0.943,13.969,55.242,6.3165,Music,failure,self
20175,12,625,11,5000,NA,NA,NA,NA,NA,NA,Music,failure,self
20176,23,890,20,5500,99.721,0.039,0.02,0.12,0.019,0.006,Painting,failure,self
20177,18,1000,17,1000,NA,NA,NA,NA,NA,NA,Music,failure,self
20178,22,775,22,1000,92.219,0.767,0.172,3.209,0.514,0.359,Music,failure,self
20179,NA,1025,15,1000,0.174,35.212,11.898,1.562,5.936,43.812,Music,success,self
20180,22,1210,20,1500,NA,NA,NA,NA,NA,NA,Music,failure,self
20181,21,1510,19,1500,46.328,3.7985,1.974,7.95,17.8795,18.0745,Music,success,self
20182,23,1370,22,5000,NA,NA,NA,NA,NA,NA,Painting,failure,self
20183,25,1070,25,1000,6.635,46.784,3.156,2.159,38.031,1.769,Music,success,self
20184,20,625,19,1500,41.046,0.758,0.758,30.711,20.136,0.998,Music,failure,self
20185,40,6390,10,6000,NA,NA,NA,NA,NA,NA,Music,success,self
20186,72,2670,69,5000,98.347,0.116,0.732,0.129,0.179,0.061,Music,failure,self
20187,18,3500,18,3000,NA,NA,NA,NA,NA,NA,Music,success,self
20188,15,1130,14,4000,7.283,0.417,0.485,4.789,84.176,1.261,Music,failure,self
20189,10,495,10,550,39.0615,11.7375,0.4675,3.6525,0.2205,0.7495,Music,failure,self
20190,20,4349,16,10000,NA,NA,NA,NA,NA,NA,Music,failure,self
20191,69,3333,56,3333,0.749,0.438,0.438,27.74,63.288,2.95,Music,failure,self
20192,5,470,4,2000,16.68,0.095,0.118,22.871,58.408,0.577,Music,failure,self
20193,9,850,8,4000,NA,NA,NA,NA,NA,NA,Music,failure,self
20194,35,1045,10,10000,NA,NA,NA,NA,NA,NA,Music,failure,self
20195,16,1355,13,20000,0.87,0.87,0.87,56.226,39.424,0.87,Music,failure,self
20196,14,560,12,2000,14.622,0.274,3.097,8.366,65.465,2.293,Music,failure,self
20197,15,3090,11,5500,0.608,8.787,2.151,0.475,86.254,0.732,Music,failure,self
20198,28,2015,23,4300,3.134,0.096,0.096,15.416,71.233,2.643,Music,failure,honoree
20199,3,115,3,10000,NA,NA,NA,NA,NA,NA,Music,failure,self
20200,108,5115,87,5000,NA,NA,NA,NA,NA,NA,Music,success,self
20201,8,525,6,20000,0.897,3.748,1.276,62.983,24.47,2.347,Music,failure,self
20202,11,876,11,3000,0.39,0.18,3.129,0.18,57.095,38.292,Music,failure,self
20203,4,470,4,10000,NA,NA,NA,NA,NA,NA,Music,failure,self
20204,13,1200,12,2000,0.263,0.349,0.263,12.222,36.894,1.965,Music,failure,self
20205,11,475,11,4000,8.94,34.988,5.761,8.54,38.676,0.594,Music,failure,self
